order_id,session_id,order_date,order_value
O43358934,S818869904,2025-05-21,78.86
O17785375,S419964941,2025-06-27,127.95
O70307645,S467496449,2025-08-04,124.72
O7846733,S703429692,2025-08-02,136.97
O83823989,S905463214,2025-07-11,123.17
O11180340,S268276479,2025-07-07,100.76
O53674819,S889872314,2025-07-13,103.29
O38855272,S549472649,2025-06-12,90.46
O94532372,S783696361,2025-07-13,57.28
O39481390,S894377129,2025-07-15,55.5
O77916915,S218102249,2025-08-05,58.23
O92588427,S720007450,2025-05-23,86.87
O62652125,S628413552,2025-07-06,93.51
O50655221,S711776996,2025-06-23,76.45
O79028225,S156031839,2025-05-27,117.66
O26956502,S148157740,2025-06-03,65.52
O95923066,S249532373,2025-05-19,114.39
O44137405,S866586902,2025-08-01,128.05
O50971819,S936616643,2025-08-01,97.67
O82618611,S768345400,2025-07-05,82.84
O33584729,S500297667,2025-05-19,117.31
O54971511,S626977620,2025-06-22,79.48
O17160764,S505300788,2025-06-20,91.18
O22372665,S885444315,2025-05-27,86.75
O10188837,S999454095,2025-05-29,66.09
O9993296,S21326059,2025-08-05,41.59
O64253012,S253458376,2025-06-15,126.92
O18050021,S142933615,2025-07-20,147.96
O37435682,S956133768,2025-08-13,54.62
O9311339,S420566113,2025-08-14,74.3
O41082444,S348794680,2025-08-15,101.06
O26721392,S94606267,2025-06-30,58.85
O16495797,S444353788,2025-07-21,83.91
O68040779,S227305194,2025-06-02,102.69
O68421777,S448523938,2025-08-08,82.12
O55517586,S757826330,2025-07-10,108.2
O33328003,S82248914,2025-06-13,59.03
O10335613,S860284016,2025-05-22,80.94
O61020705,S98830122,2025-07-01,44.26
O52252898,S666581619,2025-07-27,77.77
O58503447,S517973406,2025-05-23,99.81
O78944301,S439968113,2025-07-05,53.52
O85108071,S519027581,2025-06-12,117.61
O89713591,S44047456,2025-06-01,116.88
O47900918,S795519913,2025-06-20,75.55
O25034006,S945889384,2025-06-11,99.02
O98300840,S516215692,2025-07-25,59.31
O52861483,S47972134,2025-07-31,109.39
O71424560,S365188667,2025-07-30,69.66
O67653453,S328554617,2025-07-06,149.61
O90465301,S62080026,2025-07-23,76.39
O3527803,S572119445,2025-06-12,80.0
O83344479,S174410152,2025-06-03,142.11
O31008863,S407948793,2025-06-05,75.37
O11118907,S950507000,2025-06-02,68.34
O1197189,S846906842,2025-06-29,122.03
O96875377,S547663093,2025-07-09,157.36
O90301159,S590081528,2025-07-18,107.07
O89528033,S767197258,2025-08-05,144.87
O993927,S991738829,2025-07-31,84.24
O39956003,S21869370,2025-07-21,48.0
O87378658,S24785742,2025-05-30,113.38
O67118376,S688713424,2025-07-06,134.45
O57638354,S926180125,2025-08-12,73.47
O39344614,S168789704,2025-07-14,97.07
O95179924,S832619523,2025-07-15,64.87
O40024663,S620054654,2025-07-04,84.72
O85944461,S368726870,2025-08-28,89.13
O88276022,S168630707,2025-08-11,43.88
O34283291,S773136479,2025-08-16,114.21
O12240626,S413368295,2025-07-11,40.71
O11301753,S468388611,2025-05-22,65.47
O52730508,S950861414,2025-06-23,59.24
O94857543,S643208929,2025-08-22,56.58
O63745765,S326263083,2025-06-08,94.75
O76118916,S845153114,2025-07-19,64.22
O45931130,S57613695,2025-06-21,123.62
O25565927,S813534335,2025-07-02,89.34
O60035686,S938238736,2025-06-08,101.13
O60126695,S18602652,2025-06-16,110.85
O44133327,S527724742,2025-06-09,108.93
O83075955,S209290950,2025-07-18,144.2
O82415090,S568767849,2025-07-03,71.16
O4112546,S79996974,2025-06-17,71.17
O85446680,S287733114,2025-05-29,87.81
O42947765,S874226879,2025-06-26,102.79
O8327488,S187641639,2025-08-11,101.08
O77902479,S315507824,2025-07-26,97.87
O43068,S4991184,2025-07-18,74.76
O47224816,S898030347,2025-08-06,97.72
O65569137,S453821432,2025-08-14,124.05
O53588543,S89261884,2025-08-07,140.63
O31476843,S244615961,2025-07-28,99.57
O6201590,S25558639,2025-07-29,77.62
O98665879,S580280747,2025-06-01,86.01
O71813951,S948820998,2025-07-04,68.54
O46491363,S309845939,2025-07-21,94.38
O36615472,S61815941,2025-06-12,69.51
O97098112,S463877198,2025-05-26,172.4
O60563491,S967952490,2025-06-04,120.33
O18878755,S477331851,2025-07-15,100.05
O50052302,S790549034,2025-06-15,78.47
O68009927,S795775960,2025-06-26,66.68
O50795082,S703894471,2025-07-02,64.68
O14753509,S931999335,2025-06-19,142.43
O25804512,S870185631,2025-06-26,57.27
O1319351,S916688322,2025-07-03,143.11
O53042597,S311046431,2025-08-19,95.98
O12344263,S602812845,2025-07-06,86.41
O54697432,S928389766,2025-08-01,80.16
O57504515,S979799571,2025-06-18,85.42
O63793936,S255095038,2025-08-01,104.69
O48779852,S386814671,2025-08-17,73.08
O7028736,S173160019,2025-05-21,157.64
O33092367,S975208535,2025-06-13,100.83
O93897440,S605647937,2025-05-21,107.84
O58657832,S356523485,2025-05-23,139.07
O75180422,S565754567,2025-06-16,122.42
O76000143,S344877294,2025-08-07,84.15
O44953847,S50014592,2025-07-07,110.39
O69494843,S700324360,2025-06-14,113.89
O2828434,S817947961,2025-07-24,93.66
O75657785,S864199739,2025-07-05,90.4
O38818529,S738823328,2025-07-13,98.84
O11747923,S955938177,2025-07-05,98.67
O59189826,S283805209,2025-06-17,101.83
O67112075,S970376144,2025-06-14,85.17
O35601883,S504357020,2025-06-22,75.48
O48676510,S985916906,2025-06-21,44.92
O95108951,S943082572,2025-07-27,112.16
O8549924,S11774708,2025-06-25,85.72
O69428683,S224353279,2025-06-25,142.58
O58297466,S42127807,2025-07-13,80.94
O73777706,S618165173,2025-06-08,104.22
O22458201,S578780158,2025-06-06,79.6
O76124532,S841387818,2025-06-25,61.89
O14093518,S787790736,2025-06-27,137.33
O79628840,S45993187,2025-06-25,103.65
O40956502,S730724996,2025-07-25,100.35
O41777255,S398994089,2025-08-06,136.38
O86127549,S65314805,2025-07-05,53.39
O22166063,S578977456,2025-06-05,75.74
O64946311,S518724150,2025-07-27,78.11
O11410424,S238516194,2025-08-07,84.29
O28114899,S529213795,2025-08-21,123.89
O38587523,S341483549,2025-08-10,130.06
O81866116,S834242699,2025-05-22,68.0
O96488564,S900068443,2025-08-03,107.71
O29644888,S215040276,2025-06-20,98.14
O5610891,S18628945,2025-06-27,83.4
O93707388,S143611864,2025-06-27,69.32
O16819522,S713878917,2025-08-21,133.94
O24755128,S792132592,2025-08-08,69.66
O29777765,S977464689,2025-07-18,91.02
O47687563,S411227229,2025-06-28,133.16
O10293219,S622680723,2025-06-06,75.44
O78977458,S224781027,2025-06-13,156.0
O9021011,S504846648,2025-07-14,45.7
O36577898,S15292170,2025-08-14,115.2
O87621508,S55362786,2025-07-12,82.93
O14454081,S223619126,2025-06-09,104.77
O32985398,S439341741,2025-06-19,116.53
O6439939,S794948105,2025-08-12,50.94
O7001060,S678235889,2025-06-20,106.19
O87770399,S387583283,2025-08-04,104.77
O81152181,S8141213,2025-06-02,101.37
O85465770,S503099614,2025-05-25,102.32
O12798029,S315955054,2025-05-26,79.8
O80193209,S797873618,2025-07-22,110.25
O41079852,S240439411,2025-08-05,101.38
O22533416,S246034611,2025-07-03,71.55
O92023402,S958897963,2025-07-05,78.66
O12994009,S296773422,2025-07-30,72.55
O8537644,S911170949,2025-07-20,97.8
O35549253,S447054722,2025-07-05,51.9
O5377540,S956858112,2025-08-13,118.11
O18820473,S356416400,2025-07-23,100.65
O55629468,S798169946,2025-07-07,70.04
O81242753,S654469402,2025-07-12,117.55
O72015491,S681002933,2025-07-17,86.5
O10719383,S740395504,2025-05-27,128.09
O79397637,S940435027,2025-08-03,108.43
O42884346,S911628557,2025-08-04,45.27
O26024758,S342422007,2025-08-06,67.69
O30775722,S878928849,2025-07-11,150.6
O65333676,S432015448,2025-06-21,100.43
O39912041,S688775664,2025-08-03,55.88
O65135838,S842419196,2025-07-27,125.08
O70441123,S849085331,2025-06-19,69.83
O93351022,S92048747,2025-07-09,117.4
O53789467,S267244997,2025-08-04,94.01
O53719355,S922943740,2025-06-17,86.6
O13168348,S27265977,2025-06-25,64.58
O67796006,S621644326,2025-05-24,74.95
O89076937,S713534993,2025-07-17,147.66
O57150073,S336909085,2025-07-24,141.47
O30322045,S950297601,2025-06-04,104.74
O59657084,S819948754,2025-08-08,112.92
O58931015,S989312973,2025-08-07,153.74
O66556933,S736671779,2025-06-20,85.99
O50144077,S439658249,2025-06-23,97.43
O79473899,S609506356,2025-06-27,59.11
O68803408,S48410043,2025-07-01,93.26
O82676983,S223865785,2025-08-01,86.3
O60933938,S954711243,2025-08-16,82.96
O71730089,S623199944,2025-07-20,137.88
O6299337,S282478085,2025-07-25,88.6
O78126032,S633266431,2025-08-14,83.58
O14428598,S75027030,2025-08-21,103.69
O23671,S551289053,2025-08-15,142.61
O64988628,S136081248,2025-06-06,71.97
O68201192,S800519937,2025-06-07,46.67
O2346070,S955771854,2025-06-04,80.12
O34231977,S112112480,2025-06-18,98.33
O61716921,S827701128,2025-07-16,56.22
O72823437,S993361073,2025-06-25,98.86
O91834312,S137499329,2025-07-17,102.88
O79444046,S810727403,2025-06-13,90.0
O33575739,S67907018,2025-07-13,57.66
O54407724,S65717684,2025-07-12,113.25
O65899949,S258144014,2025-05-23,79.24
O52387896,S684539332,2025-06-27,134.25
O54582037,S771579305,2025-08-18,68.4
O43877192,S111787254,2025-08-08,152.09
O31125563,S220577679,2025-08-12,137.27
O99884834,S127669362,2025-08-03,88.07
O60258695,S839615204,2025-06-13,76.5
O97269028,S581602614,2025-07-19,50.01
O7552499,S673977355,2025-06-25,110.62
O89377982,S989120945,2025-07-16,140.91
O61028287,S355756528,2025-07-21,96.03
O50604023,S213252167,2025-07-08,78.36
O45179632,S612015371,2025-07-12,133.52
O95792871,S445216787,2025-06-16,70.5
O2529706,S703585434,2025-06-24,83.58
O55237089,S794301590,2025-06-01,119.83
O85120529,S554107044,2025-07-09,69.19
O69181363,S458789583,2025-07-09,119.97
O72093554,S906539804,2025-06-27,103.16
O86871104,S701044413,2025-06-05,69.97
O28568133,S827307366,2025-07-30,82.0
O69178344,S432327284,2025-07-14,104.74
O93649444,S649827628,2025-08-10,111.75
O51092380,S446684321,2025-07-07,114.54
O76655187,S245381558,2025-07-20,110.04
O18919734,S918640349,2025-06-11,54.41
O83080000,S848377064,2025-07-30,141.73
O90458515,S55611363,2025-06-27,86.87
O55788550,S855571812,2025-07-08,83.35
O77294966,S24115018,2025-07-16,130.11
O26204572,S774911389,2025-05-27,87.83
O62862807,S256386818,2025-06-03,126.33
O10169340,S810944136,2025-06-30,31.84
O59790601,S334089504,2025-08-15,23.78
O26469655,S832882854,2025-07-06,82.53
O66270592,S479888344,2025-07-12,104.53
O12612706,S985181794,2025-08-08,98.82
O43270535,S50927919,2025-08-08,90.49
O8907070,S525121017,2025-06-28,77.45
O80065912,S370719654,2025-05-29,74.91
O54600875,S356731750,2025-08-17,87.99
O37096044,S554990969,2025-07-27,75.49
O64646499,S546958173,2025-08-22,75.07
O3926284,S55201723,2025-06-16,99.29
O19123124,S529827598,2025-06-22,110.06
O85901637,S907706259,2025-06-24,79.39
O79313453,S194157260,2025-07-31,154.7
O58182408,S523036275,2025-07-01,83.65
O25863368,S63379814,2025-07-10,80.28
O91378245,S361491432,2025-06-07,142.6
O95841924,S3346365,2025-08-15,73.86
O6490617,S834149374,2025-07-14,105.01
O56717717,S358112244,2025-05-24,82.32
O9926424,S551348690,2025-06-08,117.84
O45625517,S415184142,2025-06-16,104.23
O39120918,S495963420,2025-06-19,117.61
O462119,S539953431,2025-06-24,52.86
O4421413,S320417771,2025-07-02,106.43
O81991235,S203731837,2025-07-09,109.34
O24417983,S848560355,2025-07-20,96.27
O37191013,S556349844,2025-06-05,54.98
O3201056,S827720635,2025-05-19,86.32
O42203935,S579337344,2025-07-16,67.51
O67514313,S179371730,2025-05-30,114.69
O7163021,S265783957,2025-07-26,72.17
O53462779,S270230498,2025-06-12,110.14
O59671562,S706567066,2025-05-20,66.61
O10571101,S113656009,2025-05-18,64.97
O79286025,S311082396,2025-07-13,89.7
O69919136,S916374568,2025-07-21,62.41
O15873641,S18126002,2025-06-22,79.61
O76837160,S128886049,2025-06-18,124.94
O29898799,S427748422,2025-06-14,42.64
O78038790,S980266138,2025-08-16,99.88
O31120344,S215329365,2025-05-30,91.98
O25120307,S869718424,2025-05-29,94.75
O83293594,S160507631,2025-05-31,55.05
O17417279,S237959249,2025-07-09,55.4
O94454078,S357373171,2025-07-13,149.13
O88677889,S266225359,2025-07-01,119.71
O31560542,S612611414,2025-07-20,91.23
O94663718,S270637161,2025-07-12,138.98
O63503823,S292980047,2025-08-09,55.0
O28332233,S626742176,2025-08-20,136.84
O9703795,S240482928,2025-05-22,119.14
O87224699,S767696184,2025-06-24,67.32
O3681555,S312718400,2025-06-12,53.75
O47259860,S126404227,2025-06-20,116.1
O37670651,S602119502,2025-07-23,109.48
O87812513,S505314532,2025-07-25,92.73
O79571169,S863859149,2025-07-29,104.96
O66903148,S971495464,2025-06-04,68.49
O11472232,S408264042,2025-07-26,130.86
O65432051,S170018780,2025-06-30,93.15
O43813937,S475897781,2025-08-15,92.8
O914162,S226417727,2025-07-22,88.26
O67728111,S409239510,2025-07-06,45.12
O93016374,S927935483,2025-06-01,73.49
O60564366,S948295245,2025-05-24,61.32
O76191469,S262840869,2025-05-30,101.06
O63589337,S747102551,2025-08-13,68.35
O14674524,S472530747,2025-07-07,124.23
O43756313,S768005318,2025-06-10,114.91
O21495049,S778815630,2025-06-26,101.2
O88047530,S762314184,2025-06-14,79.48
O76081441,S231410962,2025-07-28,125.45
O13728851,S171431746,2025-06-02,86.96
O92372514,S549575881,2025-08-16,134.75
O96814956,S360027502,2025-06-25,129.99
O70523384,S148352774,2025-07-07,106.74
O43795016,S179109463,2025-06-09,107.19
O61639856,S414012499,2025-08-08,79.03
O33280006,S737298743,2025-06-01,70.53
O88388197,S459813973,2025-06-14,112.96
O20008590,S475799126,2025-06-13,36.94
O18256446,S373211955,2025-08-19,96.62
O96145070,S354369417,2025-07-23,83.58
O69510961,S343270833,2025-07-23,67.59
O3984303,S962008858,2025-08-26,74.51
O81176904,S821496332,2025-06-05,110.73
O81888428,S421684767,2025-06-10,94.25
O24244570,S723305792,2025-07-16,81.18
O51363168,S583262146,2025-06-03,100.09
O30175956,S273622984,2025-08-06,47.94
O18710560,S595613104,2025-05-18,148.58
O26609778,S14690093,2025-07-10,80.98
O7175403,S251968510,2025-07-08,77.21
O2987774,S106986648,2025-06-28,45.24
O19832252,S871024028,2025-07-07,121.96
O86927915,S492821903,2025-07-21,89.47
O29660207,S742813970,2025-06-06,69.57
O80718231,S18525834,2025-07-09,94.86
O89475292,S381993527,2025-07-31,67.11
O34110612,S170645724,2025-06-25,68.58
O90359824,S726856762,2025-07-26,59.27
O10251221,S758237402,2025-05-29,108.13
O5855914,S455099067,2025-06-28,17.52
O68778672,S567577382,2025-06-15,50.84
O56500948,S867044497,2025-06-16,96.06
O90756069,S502123493,2025-06-24,105.13
O96229048,S375918876,2025-07-08,83.64
O94949501,S771105851,2025-05-20,99.15
O46034543,S506033475,2025-08-12,106.4
O9632768,S250319952,2025-08-14,102.23
O79828214,S882820135,2025-05-31,81.0
O35823503,S77774743,2025-07-04,68.82
O79604307,S201424530,2025-07-24,125.09
O32105576,S24898237,2025-05-26,102.51
O25507289,S794031445,2025-05-19,108.49
O40431544,S82420898,2025-07-07,101.51
O47113046,S325005168,2025-06-12,121.51
O15338183,S804436791,2025-07-22,67.44
O95077349,S470697671,2025-06-24,96.05
O5550724,S905936473,2025-06-11,83.63
O10331470,S966560716,2025-07-05,112.48
O20240355,S17192060,2025-05-27,70.3
O92107455,S75989791,2025-06-25,122.43
O66872018,S218289779,2025-07-31,93.23
O51967380,S65423300,2025-08-12,87.0
O10884832,S955386389,2025-06-22,84.09
O419920,S468216562,2025-06-18,90.17
O32758086,S347983927,2025-07-09,60.17
O37477011,S827015158,2025-07-03,119.26
O83903136,S58951462,2025-06-29,117.01
O22439321,S180595819,2025-06-30,73.3
O3248364,S691700631,2025-08-02,87.02
O98706741,S568358877,2025-07-25,121.04
O48438648,S871896335,2025-06-25,112.03
O29961400,S840308694,2025-06-29,76.84
O98080107,S538573836,2025-08-27,75.91
O60268420,S464585919,2025-07-12,123.2
O17812635,S521700328,2025-07-06,65.3
O22324080,S134619979,2025-06-25,66.03
O54893308,S999840003,2025-05-24,126.24
O9297474,S838195331,2025-06-28,99.11
O99227948,S934937872,2025-06-18,134.52
O54025807,S770310348,2025-05-26,48.74
O11214945,S288086090,2025-08-03,101.63
O44069154,S189715983,2025-07-17,110.18
O86120897,S241712394,2025-07-07,67.23
O74060082,S719881395,2025-06-16,102.88
O67686749,S330292522,2025-06-03,74.61
O66140555,S30771565,2025-07-26,132.97
O7314277,S784863725,2025-07-28,47.33
O50944210,S733467276,2025-07-05,103.56
O40879347,S33038081,2025-08-02,121.25
O64089371,S942183974,2025-07-25,119.17
O92373827,S601898140,2025-06-17,143.6
O41225206,S939410334,2025-06-22,74.76
O7685733,S407277698,2025-08-08,129.41
O62129495,S914167814,2025-06-11,100.91
O13139296,S825589476,2025-06-04,80.46
O78704141,S434675869,2025-06-18,92.15
O76092231,S48745173,2025-07-22,110.69
O35566047,S972411325,2025-06-14,72.5
O54269157,S977986605,2025-06-20,111.33
O4607246,S138102228,2025-07-04,37.93
O60815681,S800270207,2025-07-05,66.15
O63805609,S145417180,2025-08-07,74.75
O11628062,S539623830,2025-08-13,121.9
O4658002,S282622999,2025-07-09,115.39
O21987610,S387843311,2025-07-10,109.83
O46911841,S752203221,2025-06-06,58.38
O77885354,S556372690,2025-06-13,84.21
O67498256,S898614679,2025-07-31,95.96
O31856282,S856775305,2025-07-10,46.66
O77737366,S160002496,2025-07-25,28.51
O71499270,S821258556,2025-07-25,115.42
O40361556,S156465570,2025-06-12,94.34
O13503819,S316370792,2025-06-15,103.36
O78840237,S597960888,2025-07-06,107.23
O13639616,S939028595,2025-06-13,57.9
O67584051,S118421006,2025-07-18,121.76
O65526641,S217011261,2025-06-15,62.69
O76494281,S536983952,2025-06-23,75.42
O40207906,S981653699,2025-05-28,86.93
O16111038,S347938635,2025-06-02,93.55
O8363021,S813929317,2025-06-06,137.84
O38629323,S63774793,2025-08-14,91.2
O39656677,S414396286,2025-07-02,39.88
O85794301,S129222358,2025-05-18,117.42
O17445953,S426003045,2025-06-25,60.24
O11172223,S309073580,2025-08-04,66.51
O62939285,S140573906,2025-07-07,86.71
O76813683,S608105592,2025-08-08,67.42
O6573153,S464369184,2025-06-04,47.68
O98924151,S121855437,2025-06-06,77.93
O92368260,S422077526,2025-07-03,84.82
O8299529,S92228490,2025-07-24,129.77
O85794633,S395618752,2025-06-25,127.21
O99946952,S51763870,2025-07-13,125.04
O77800119,S443059347,2025-08-08,92.54
O11895394,S878301697,2025-07-22,119.06
O7180825,S783591954,2025-07-04,105.31
O92934539,S616223681,2025-06-21,131.12
O52897068,S935054927,2025-08-13,35.96
O13474492,S285431002,2025-07-16,87.92
O74528404,S659131837,2025-05-26,94.74
O12757302,S209335474,2025-06-25,162.68
O57283499,S459447539,2025-06-12,78.54
O70377447,S46004017,2025-05-20,100.42
O29632746,S156174676,2025-08-06,101.58
O33727596,S233163776,2025-08-08,119.42
O88121744,S113124900,2025-06-21,87.49
O47656293,S931711906,2025-08-11,122.91
O3667217,S812047647,2025-06-02,111.88
O20233,S255969856,2025-06-12,115.37
O53363856,S641154752,2025-07-12,70.13
O305769,S933536475,2025-07-31,65.34
O9727097,S187382935,2025-06-19,53.81
O24915537,S948920148,2025-07-29,144.71
O53177219,S712293482,2025-06-12,103.06
O54900364,S216780497,2025-05-26,115.81
O32135204,S530209670,2025-06-03,73.61
O40763488,S940049833,2025-07-29,110.77
O39032888,S833694747,2025-06-19,133.0
O52066618,S149150733,2025-06-01,99.77
O32955940,S379027085,2025-08-01,76.46
O94916739,S477568237,2025-08-16,139.31
O85926740,S752176542,2025-08-21,76.21
O53287995,S488880857,2025-07-17,91.83
O84474804,S246182746,2025-06-16,78.26
O92327520,S141935531,2025-08-09,103.3
O93596617,S99570527,2025-07-20,79.79
O27471303,S920463729,2025-05-18,62.04
O65685710,S696867438,2025-06-06,106.58
O83977665,S375765120,2025-07-12,110.93
O38507997,S295993917,2025-08-21,89.32
O10799184,S944458099,2025-07-24,108.24
O7468198,S705677926,2025-06-23,120.39
O50267079,S594284019,2025-08-02,112.27
O71695930,S272926745,2025-08-10,103.79
O16631644,S346402084,2025-08-15,75.69
O84687932,S955496791,2025-07-22,85.23
O86569566,S9646703,2025-07-30,71.39
O85532508,S170777931,2025-08-23,89.22
O78649724,S675226630,2025-06-17,90.9
O3179895,S561937954,2025-06-09,120.51
O25505722,S756800077,2025-08-09,92.88
O98568918,S972052242,2025-07-20,94.56
O18544222,S976722898,2025-06-29,76.53
O35303658,S201513913,2025-06-13,127.16
O65208085,S607490611,2025-08-04,57.11
O27909405,S629802646,2025-08-19,104.89
O77035655,S982760339,2025-07-27,81.44
O61134348,S315363848,2025-07-22,121.69
O74442015,S564645058,2025-06-25,100.11
O3082333,S108613732,2025-08-01,79.28
O58762489,S599237924,2025-08-04,81.44
O38222794,S719423927,2025-07-15,31.41
O93044554,S332190541,2025-06-25,90.64
O72256408,S772043965,2025-07-04,102.03
O10790071,S85511501,2025-07-20,81.23
O87313061,S983613163,2025-06-08,35.71
O79841354,S410130866,2025-08-07,87.15
O50249298,S824828144,2025-06-27,128.08
O81289799,S310924030,2025-08-16,86.89
